is_virus	filename	libs
1	VirusShare_06970fdf8836502c3af9ba40bda01ef1	kernel32.dll,advapi32.dll,oleaut32.dll,user32.dll
1	2019-02-27T05_34_50+00_00_27740.exe	kernel32.dll,user32.dll,advapi32.dll,oleaut32.dll,kernel32.dll,advapi32.dll,kernel32.dll,version.dll,gdi32.dll,user32.dll,kernel32.dll,oleaut32.dll,ole32.dll,oleaut32.dll,comctl32.dll,comdlg32.dll
1	2019-04-07T04_09_19+00_00_31957.exe	kernel32.dll,msvcrt.dll
1	VirusShare_9ae34d48fa762879a9df89db3a2f8534	kernel32.dll,user32.dll,urlmon.dll
0	VMwareToolsUpgrader9x.exe	advapi32.dll,user32.dll,ole32.dll,version.dll,kernel32.dll
1	VirusShare_327891939cf38c465215c57f33ca2d8f	kernel32.dll,advapi32.dll,comctl32.dll,gdi32.dll,ole32.dll,oleaut32.dll,shell32.dll,user32.dll,winmm.dll,ws2_32.dll
1	VirusShare_cafa792c558b0ace8b12ae08848f32c2	kernel32.dll,advapi32.dll,mfc42.dll,msvcrt.dll,ole32.dll,oleaut32.dll,rpcrt4.dll,shell32.dll,user32.dll,version.dll
1	VirusShare_e282d1aa2c06e9ca11e7a33b65ca70ab	kernel32.dll,user32.dll,wininet.dll,wsock32.dll
1	VirusShare_5647b5b83504e6690650b6686fd209c0	msvcrt.dll,kernel32.dll,user32.dll,advapi32.dll,shell32.dll
1	VirusShare_8e8653a506a955b50ddf40c9a64b81c0	kernel32.dll,advapi32.dll,oleaut32.dll,shell32.dll,user32.dll
1	VirusShare_15b34287ae859b163ab899916919ec14	kernel32.dll,user32.dll,advapi32.dll,oleaut32.dll,kernel32.dll,kernel32.dll,user32.dll,imm32.dll
0	git-bash.exe	kernel32.dll,msvcrt.dll,shell32.dll,shlwapi.dll,user32.dll
1	2020-02-17T21_09_26+00_00_110057.exe	ws2_32.dll,logproc.dll,kernel32.dll,user32.dll,gdi32.dll,comdlg32.dll,winspool.drv,advapi32.dll,shell32.dll,comctl32.dll,odbc32.dll
1	VirusShare_2c8626eb28cf254e283736dac8fd0a5a	kernel32.dll
1	VirusShare_bcac6d88978978f227cb577b61bb6e96	kernel32.dll,comdlg32.dll,wintrust.dll
1	VirusShare_31420227141ade98a5a5228bf8e6a97d	msvbvm50.dll
1	2018-10-25T08_26_55-05_00_11009.exe	mfc42.dll,msvcrt.dll,kernel32.dll,user32.dll
0	psshutdown.exe	version.dll,netapi32.dll,ws2_32.dll,mpr.dll,kernel32.dll,user32.dll,gdi32.dll,comdlg32.dll,advapi32.dll
1	VirusShare_241a9c132f7804b773d3c4773b0cbbcf	kernel32.dll,msvbvm60.dll
0	schtasks.exe	msvcrt.dll,api-ms-win-core-errorhandling-l1-1-0.dll,oleaut32.dll,api-ms-win-core-sysinfo-l1-1-0.dll,api-ms-win-core-processenvironment-l1-1-0.dll,api-ms-win-core-console-l1-1-0.dll,api-ms-win-core-timezone-l1-1-0.dll,api-ms-win-core-file-l1-1-0.dll,api-ms-win-core-handle-l1-1-0.dll,api-ms-win-core-string-l1-1-0.dll,api-ms-win-security-base-l1-1-0.dll,api-ms-win-core-heap-l2-1-0.dll,api-ms-win-core-localization-l1-2-0.dll,api-ms-win-core-libraryloader-l1-2-0.dll,api-ms-win-core-datetime-l1-1-0.dll,api-ms-win-core-registry-l1-1-0.dll,api-ms-win-core-heap-l1-1-0.dll,api-ms-win-core-com-l1-1-0.dll,api-ms-win-core-synch-l1-2-0.dll,api-ms-win-core-processthreads-l1-1-0.dll,api-ms-win-core-profile-l1-1-0.dll,ntdll.dll,api-ms-win-core-shlwapi-obsolete-l1-1-0.dll,api-ms-win-core-string-obsolete-l1-1-0.dll,api-ms-win-core-kernel32-legacy-l1-1-0.dll,api-ms-win-core-synch-l1-1-0.dll,api-ms-win-core-sysinfo-l1-2-0.dll,api-ms-win-core-version-l1-1-0.dll,api-ms-win-core-string-l2-1-0.dll,api-ms-win-core-delayload-l1-1-1.dll,api-ms-win-core-delayload-l1-1-0.dll,api-ms-win-core-localization-obsolete-l1-2-0.dll
1	VirusShare_3ad70c477720458cc239b93aa2e089c3	msvbvm60.dll
0	csp_settings_app.exe	tools2.dll,logdisp.dll,csp_settings.dll,msvcp90.dll,mfc90.dll,msvcr90.dll,kernel32.dll,user32.dll,shell32.dll,comctl32.dll,boost_system-vc90-mt-32-1_61.dll
1	VirusShare_2d32c94e2209c001a2f666d2b5a43238	kernel32.dll,user32.dll,advapi32.dll
1	VirusShare_396b8ed5594f4d71210f174843c10815	msvbvm60.dll
1	VirusShare_06c9654b5ace7a2c3156f62290891d84	kernel32.dll,comctl32.dll,user32.dll,shell32.dll,wsock32.dll,gdi32.dll
0	tabcal.exe	gdi32.dll,user32.dll,msvcrt.dll,ntdll.dll,api-ms-win-core-errorhandling-l1-1-0.dll,api-ms-win-core-file-l1-1-0.dll,api-ms-win-core-handle-l1-1-0.dll,api-ms-win-core-heap-l1-1-0.dll,api-ms-win-core-io-l1-1-1.dll,api-ms-win-core-libraryloader-l1-2-0.dll,api-ms-win-core-registry-l1-1-0.dll,api-ms-win-core-registry-l1-1-1.dll,api-ms-win-core-processenvironment-l1-1-0.dll,api-ms-win-core-processthreads-l1-1-0.dll,api-ms-win-core-profile-l1-1-0.dll,api-ms-win-core-synch-l1-1-0.dll,api-ms-win-core-synch-l1-2-0.dll,api-ms-win-core-sysinfo-l1-1-0.dll,api-ms-win-security-base-l1-1-0.dll,hid.dll,imm32.dll,shell32.dll,ninput.dll,kernel32.dll
1	VirusShare_4519a0fe01c4699cba906de257377661	kernel32.dll,msvbvm60.dll
1	VirusShare_1c29f3fb8c24fc1911e620cb4bf45576	kernel32.dll,msvbvm60.dll,oleaut32.dll,kernel32.dll
1	VirusShare_3f32f4e04573e6bca231a259264075ee	kernel32.dll,msvbvm60.dll
1	VirusShare_47c10f8a5ff730eac8753b28928af22b	msvbvm60.dll
1	2019-04-25T08_02_00+00_00_33252.exe	kernel32.dll
1	VirusShare_04bf75f23f1265a651c9f33f7bfa43a2	kernel32.dll,user32.dll
1	2020-02-17T21_09_26+00_00_100904.exe	kernel32.dll,advapi32.dll
0	setup.x64.exe	kernel32.dll,gdi32.dll,ole32.dll,secur32.dll,shell32.dll,user32.dll,crypt32.dll,wininet.dll,msi.dll
1	VirusShare_e8d0ace4dc3d04958091296a95a753fd	oleaut32.dll,advapi32.dll,user32.dll,kernel32.dll,kernel32.dll,user32.dll,kernel32.dll,advapi32.dll,comctl32.dll,kernel32.dll,advapi32.dll
1	2019-01-12T01_45_21-06_00_17965.exe	mscoree.dll
1	VirusShare_51c778c83d3268b391a1289653cd3d8f	kernel32.dll,msvbvm60.dll
1	2019-01-26T16_45_28-06_00_20074.exe	kernel32.dll,user32.dll,gdi32.dll,shell32.dll,advapi32.dll,comctl32.dll,ole32.dll,version.dll
0	3.5.5_44954.exe	kernel32.dll,advapi32.dll,comctl32.dll,comdlg32.dll,dnsapi.dll,gdi32.dll,gdiplus.dll,iphlpapi.dll,msimg32.dll,ole32.dll,oleaut32.dll,psapi.dll,setupapi.dll,shell32.dll,shlwapi.dll,user32.dll,version.dll,wininet.dll,ws2_32.dll,wtsapi32.dll
1	2018-09-12T13_13_33-05_00_8681.exe	kernel32.dll,advapi32.dll,gdi32.dll,netapi32.dll,ntdll.dll,secur32.dll,setupapi.dll,shell32.dll,user32.dll
1	2020-02-17T21_09_26+00_00_102570.exe	kernel32.dll,user32.dll,gdi32.dll,advapi32.dll
1	VirusShare_eba07d13b092ac814994fa0b4b92ec18	urlmon.dll,user32.dll,kernel32.dll,wsock32.dll,advapi32.dll
1	VirusShare_9ce07fdaeaadac06b5a36d89980b08ed	kernel32.dll,user32.dll,oleaut32.dll,advapi32.dll,kernel32.dll,user32.dll,comctl32.dll,advapi32.dll
1	VirusShare_63259d0820406782038ee9c97985c6ee	kernel32.dll
1	2018-10-20T22_53_21-05_00_10704.exe	mscoree.dll
0	userinit.exe	ntdll.dll,api-ms-win-core-file-l1-1-0.dll,api-ms-win-core-processenvironment-l1-1-0.dll,api-ms-win-core-registry-l1-1-0.dll,api-ms-win-core-errorhandling-l1-1-0.dll,api-ms-win-core-processthreads-l1-1-0.dll,api-ms-win-eventing-classicprovider-l1-1-0.dll,api-ms-win-core-synch-l1-1-0.dll,api-ms-win-core-heap-l2-1-0.dll,api-ms-win-core-string-l2-1-0.dll,api-ms-win-core-sysinfo-l1-1-0.dll,api-ms-win-core-synch-l1-2-0.dll,api-ms-win-core-handle-l1-1-0.dll,api-ms-win-core-heap-l1-1-0.dll,api-ms-win-core-libraryloader-l1-2-0.dll,api-ms-win-crt-runtime-l1-1-0.dll,api-ms-win-crt-private-l1-1-0.dll,api-ms-win-core-profile-l1-1-0.dll,api-ms-win-core-interlocked-l1-1-0.dll,api-ms-win-core-debug-l1-1-0.dll,api-ms-win-core-processthreads-l1-1-1.dll,api-ms-win-core-delayload-l1-1-1.dll,api-ms-win-core-delayload-l1-1-0.dll,api-ms-win-core-apiquery-l1-1-0.dll
1	VirusShare_68c95a37d2ebb4e586134c29028d2d1b	oleaut32.dll,advapi32.dll,user32.dll,kernel32.dll,kernel32.dll,user32.dll,kernel32.dll,advapi32.dll,comctl32.dll,kernel32.dll,advapi32.dll
1	2018-07-19T12_12_19-05_00_2473.exe	kernel32.dll,msvcrt.dll
0	mpost.exe	miktex209-utf8wrap.dll,miktex209-kpathsea.dll,miktex209-app.dll,miktex209-getopt.dll,miktex209-unxemu.dll,miktex209-core.dll,miktex209-util.dll,miktex209-cairo.dll,miktex209-zlib.dll,miktex209-png.dll,msvcp140.dll,vcruntime140.dll,api-ms-win-crt-stdio-l1-1-0.dll,api-ms-win-crt-heap-l1-1-0.dll,api-ms-win-crt-convert-l1-1-0.dll,api-ms-win-crt-time-l1-1-0.dll,api-ms-win-crt-string-l1-1-0.dll,api-ms-win-crt-filesystem-l1-1-0.dll,api-ms-win-crt-math-l1-1-0.dll,api-ms-win-crt-runtime-l1-1-0.dll,api-ms-win-crt-environment-l1-1-0.dll,api-ms-win-crt-locale-l1-1-0.dll,kernel32.dll
1	2018-11-14T03_57_12-06_00_13401.exe	kernel32.dll,ws2_32.dll,iphlpapi.dll
0	readlink.exe	cygwin1.dll,cygintl-8.dll,kernel32.dll
1	VirusShare_020cd84552ab4b1df37716b6cd99bd18	kernel32.dll,user32.dll,advapi32.dll,shlwapi.dll,gdi32.dll
1	VirusShare_36239c25278df6f7dee528213b49b767	kernel32.dll,advapi32.dll,comctl32.dll,gdi32.dll,ole32.dll,shell32.dll,user32.dll
1	2018-12-28T12_55_20-06_00_17584.exe	kernel32.dll
1	2020-02-17T21_09_26+00_00_107264.exe	kernel32.dll,user32.dll,advapi32.dll,oleaut32.dll,kernel32.dll,advapi32.dll,kernel32.dll,user32.dll,advapi32.dll
1	VirusShare_a142516eae3a4758178b1b598fef7107	kernel32.dll,advapi32.dll,comctl32.dll,comdlg32.dll,gdi32.dll,ole32.dll,shell32.dll,user32.dll
1	VirusShare_362a5a163a920ff571bdebe735f144e5	kernel32.dll,msvcrt.dll,user32.dll
0	auktdl4g.exe	mscoree.dll
1	VirusShare_122dd6102c7a76508b73a1b4d75054df	oleaut32.dll,advapi32.dll,user32.dll,kernel32.dll,kernel32.dll,user32.dll,gdi32.dll,version.dll,kernel32.dll,advapi32.dll,wsock32.dll,kernel32.dll,shell32.dll,oleaut32.dll,ole32.dll,urlmon.dll,oleaut32.dll,comctl32.dll,wininet.dll,shell32.dll,winmm.dll,advapi32.dll,netapi32.dll,ntdll,gdiplus.dll,advapi32.dll,ntdll.dll,netapi32.dll,shfolder.dll,ws2_32.dll,msacm32.dll,ole32.dll,pstorec.dll,ole32.dll,rasapi32.dll,shell32.dll,advapi32.dll,shell32.dll,user32.dll,url.dll,shell32.dll,avicap32.dll
1	2020-02-17T21_09_26+00_00_103708.exe	mscoree.dll
1	2019-01-22T10_07_56-06_00_19162.exe	c:\\\\\\/\/\/\/\//\\\\\\\\\\\\\\//////\\/\/\/windows\\\\\\/\/\/\/\//\\\\\\\\\\\\\\//////\\/\/\/system32\\\\\\/\/\/\/\//\\\\\\\\\\\\\\//////\\\/\/\/\/\\/\\/\/\/\/\/\\/\/\/\/\\\\\\\\\\\\\\\\\\\\\\\\\\/\/\/msvbvm60
1	VirusShare_273f3cd5e61168ea9fae9abb4281a5b2	msvbvm60.dll
1	VirusShare_72f2f10d978cc5e172f84d11db7a181f	kernel32.dll,user32.dll,advapi32.dll,oleaut32.dll,kernel32.dll,advapi32.dll,kernel32.dll,version.dll,gdi32.dll,user32.dll,kernel32.dll,oleaut32.dll,comctl32.dll,comdlg32.dll
0	splwow64.exe	advapi32.dll,kernel32.dll,user32.dll,msvcrt.dll,winspool.drv,rpcrt4.dll,api-ms-win-core-com-l1-1-0.dll,ntdll.dll
1	2018-11-17T16_51_34-06_00_14476.exe	kernel32.dll,user32.dll,advapi32.dll,ole32.dll,ws2_32.dll,shlwapi.dll,dnsapi.dll,shell32.dll,msvcrt.dll,oleaut32.dll
0	dvisvgm.exe	miktex209-freetype2.dll,miktex209-kpathsea.dll,miktex209-utf8wrap.dll,miktex209-app.dll,miktex209-core.dll,miktex209-zlib.dll,miktex209-util.dll,kernel32.dll,advapi32.dll,msvcp140.dll,vcruntime140.dll,api-ms-win-crt-runtime-l1-1-0.dll,api-ms-win-crt-stdio-l1-1-0.dll,api-ms-win-crt-filesystem-l1-1-0.dll,api-ms-win-crt-string-l1-1-0.dll,api-ms-win-crt-math-l1-1-0.dll,api-ms-win-crt-convert-l1-1-0.dll,api-ms-win-crt-heap-l1-1-0.dll,api-ms-win-crt-time-l1-1-0.dll,api-ms-win-crt-locale-l1-1-0.dll
1	2020-02-17T21_09_26+00_00_107313.exe	msvbvm60.dll
1	VirusShare_16c1fe95fc959e6fb042948cb8e3f040	kernel32.dll,user32.dll,advapi32.dll,shell32.dll,ole32.dll,oleaut32.dll,shlwapi.dll,msvcrt.dll,dbghelp.dll
1	VirusShare_e1833d1f53f3de0a61ad3a2eed0c7f13	kernel32.dll
1	2020-02-17T21_09_26+00_00_111184.exe	advapi32.dll,kernel32.dll,gdi32.dll,user32.dll,comctl32.dll,version.dll
0	InstallCleanup.exe	mscoree.dll
0	NvProfileUpdater64.exe	kernel32.dll,winhttp.dll,ws2_32.dll,advapi32.dll,shell32.dll
0	pcap_dump.exe	wpcap.dll,kernel32.dll
0	git-mv.exe	cygwin1.dll,cygiconv-2.dll,cygintl-8.dll,cygz.dll,kernel32.dll
0	NAMECONTROLSERVER.EXE	kernel32.dll,advapi32.dll,ole32.dll,oleaut32.dll,vcruntime140.dll,api-ms-win-crt-heap-l1-1-0.dll,api-ms-win-crt-runtime-l1-1-0.dll,api-ms-win-crt-string-l1-1-0.dll,api-ms-win-crt-stdio-l1-1-0.dll,api-ms-win-crt-math-l1-1-0.dll,api-ms-win-crt-locale-l1-1-0.dll
1	2020-02-17T21_09_26+00_00_98930.exe	msvbvm60.dll
0	pageant.exe	advapi32.dll,comdlg32.dll,gdi32.dll,shell32.dll,user32.dll,kernel32.dll
1	VirusShare_d863d1ef3e8e6dd34625fbb9838d0873	advapi32.dll,gdi32.dll,wininet.dll,shell32.dll,kernel32.dll,user32.dll,ole32.dll,msvcrt.dll
1	2020-02-17T21_09_26+00_00_113979.exe	msvbvm60.dll
0	gpgsplit.exe	msys-bz2-1.dll,msys-2.0.dll,msys-z.dll,msys-iconv-2.dll,msys-intl-8.dll,kernel32.dll
0	inetinfo.exe	advapi32.dll,kernel32.dll,msvcrt.dll,api-ms-win-core-errorhandling-l1-1-0.dll,api-ms-win-core-libraryloader-l1-2-0.dll,api-ms-win-core-profile-l1-1-0.dll,api-ms-win-core-processthreads-l1-1-0.dll,api-ms-win-core-sysinfo-l1-1-0.dll,api-ms-win-core-rtlsupport-l1-1-0.dll,iisutil.dll
1	VirusShare_eced078e4107d5d326d68027f37bc8eb	msvbvm60.dll
1	VirusShare_ba347bdc6516bc5f4bcd8a333319aac0	wsock32.dll,version.dll,winmm.dll,comctl32.dll,mpr.dll,wininet.dll,psapi.dll,userenv.dll,kernel32.dll,user32.dll,gdi32.dll,comdlg32.dll,advapi32.dll,shell32.dll,ole32.dll,oleaut32.dll
1	2020-02-17T21_09_26+00_00_99728.exe	mscoree.dll
0	manage-bde.exe	advapi32.dll,kernel32.dll,msvcrt.dll,ntdll.dll,oleaut32.dll,ole32.dll,profapi.dll,api-ms-win-core-string-l1-1-0.dll,api-ms-win-core-com-l1-1-0.dll,api-ms-win-core-version-l1-1-0.dll,api-ms-win-core-synch-l1-2-0.dll,api-ms-win-core-libraryloader-l1-1-0.dll
1	VirusShare_0541244663075e089d219fd4cf7842c7	kernel32.dll,advpack.dll,crypt32.dll,oledlg.dll,rpcrt4.dll,user32.dll,winspool.drv
0	TrnViewer.exe	kernel32.dll,user32.dll,advapi32.dll,oleaut32.dll,kernel32.dll,advapi32.dll,kernel32.dll,mpr.dll,version.dll,gdi32.dll,user32.dll,ole32.dll,kernel32.dll,oleaut32.dll,ole32.dll,oleaut32.dll,oleaut32.dll,ole32.dll,comctl32.dll,winspool.drv,shell32.dll,shell32.dll,comdlg32.dll,kernel32.dll,wsock32.dll,shfolder.dll,tapi32.dll,advapi32.dll,msimg32.dll,winmm.dll,gdi32.dll,oledlg.dll,msvfw32.dll,avifil32.dll,impborl.dll,shlwapi.dll
1	VirusShare_761417a27ceb6e74efb8fa5babf1f6a1	ntoskrnl.exe
0	jaccessinspector.exe	advapi32.dll,user32.dll,msvcr120.dll,msvcp120.dll,kernel32.dll
1	VirusShare_35e173becee83698b39b014c6ccc127f	kernel32.dll,user32.dll
1	2020-02-17T21_09_26+00_00_102521.exe	kernel32.dll,user32.dll,gdi32.dll,advapi32.dll
1	VirusShare_0e77b6c6334b4ca1ca1d9d6a89564faa	kernel32.dll,user32.dll,gdi32.dll,ole32.dll,avifil32.dll
1	2020-02-17T21_09_26+00_00_110147.exe	msvcrt.dll,mfc42.dll,kernel32.dll,shell32.dll,msvcp60.dll
1	VirusShare_2adfaba21c68f319ea7fd8e638980f54	kernel32.dll,advapi32.dll,shell32.dll,shlwapi.dll,user32.dll,wininet.dll,ws2_32.dll
1	VirusShare_326ad5c073709885e8e4ec9ce35c3927	msvbvm60.dll
0	SendCrashReport.exe	kernel32.dll,user32.dll,gdi32.dll,msimg32.dll,comdlg32.dll,winspool.drv,advapi32.dll,shell32.dll,comctl32.dll,shlwapi.dll,ole32.dll,oleaut32.dll,oledlg.dll,gdiplus.dll,netapi32.dll,oleacc.dll,wininet.dll,imm32.dll,winmm.dll
0	UnRegisterWDTF.exe	kernel32.dll,msvcrt.dll,user32.dll,shlwapi.dll
1	VirusShare_0c6d5be67b9ef51be0bf31189464bea3	kernel32.dll,user32.dll
0	mkgroup.exe	advapi32.dll,kernel32.dll,netapi32.dll,msys-2.0.dll
0	smsnetuse.exe	kernel32.dll,msvcp120.dll,msvcr120.dll,ole32.dll,ccmcore.dll,tscore.dll
1	2019-01-26T17_39_01-06_00_20053.exe	kernel32.dll
1	2019-07-07T21_27_55+00_00_38458.exe	kernel32.dll,user32.dll,gdi32.dll,shell32.dll,advapi32.dll,comctl32.dll,ole32.dll,version.dll
0	git-get-tar-commit-id.exe	cygwin1.dll,cygiconv-2.dll,cygintl-8.dll,cygz.dll,kernel32.dll
0	SMSvcHost.exe	mscoree.dll
1	VirusShare_bc0774f10d41f933228a05cddf1c5500	kernel32.dll
1	2020-02-17T21_09_26+00_00_106633.exe	kernel32.dll,user32.dll
0	fzputtygen.exe	advapi32.dll,kernel32.dll,msvcrt.dll,user32.dll
1	2018-11-20T17_19_11-06_00_14826.exe	c:\\\\\\/\/\/\/\//\\\\\\\\\\\\\\//////\\/\/\/windows\\\\\\/\/\/\/\//\\\\\\\\\\\\\\//////\\/\/\/system32\\\\\\/\/\/\/\//\\\\\\\\\\\\\\//////\\\/\/\/\/\\/\\/\/\/\/\/\\/\/\/\/\\\\\\\\\\\\\\\\\\\\\\\\\\/\/\/msvbvm60
1	VirusShare_4f008058b554b01ab53b09bdf9ca6b11	winmm.dll,ws2_32.dll,kernel32.dll,user32.dll,gdi32.dll,winspool.drv,advapi32.dll,shell32.dll,ole32.dll,oleaut32.dll,comctl32.dll,comdlg32.dll,kernel32.dll
0	fc-query.exe	miktex209-app.dll,miktex209-fontconfig.dll,miktex209-getopt.dll,miktex209-util.dll,msvcp140.dll,vcruntime140.dll,api-ms-win-crt-runtime-l1-1-0.dll,api-ms-win-crt-stdio-l1-1-0.dll,api-ms-win-crt-convert-l1-1-0.dll,api-ms-win-crt-heap-l1-1-0.dll,api-ms-win-crt-math-l1-1-0.dll,api-ms-win-crt-locale-l1-1-0.dll,api-ms-win-crt-string-l1-1-0.dll,kernel32.dll
1	VirusShare_4e3022bb0aa47386e75486d839618089	kernel32.dll
0	git-merge-file.exe	libiconv-2.dll,libintl-8.dll,libpcre2-8-0.dll,zlib1.dll,advapi32.dll,kernel32.dll,msvcrt.dll,ntdll.dll,user32.dll,ws2_32.dll,libssp-0.dll
0	tracefmt.exe	advapi32.dll,kernel32.dll,msvcrt.dll,shell32.dll,version.dll,dbghelp.dll
1	VirusShare_68b13c38e72cb978397d456824db4fb1	msvbvm60.dll
0	InfDefaultInstall.exe	kernel32.dll,msvcrt.dll,comctl32.dll,setupapi.dll,newdev.dll,shell32.dll
0	appidtel.exe	msvcrt.dll,ntdll.dll,advapi32.dll,kernel32.dll
1	VirusShare_618ccd63ab007ab35be84190c4e61cc0	kernel32.dll,oleaut32.dll,kernel32.dll,kernel32.dll
1	2020-02-17T21_09_26+00_00_104925.exe	kernel32.dll,user32.dll,gdi32.dll,shell32.dll,advapi32.dll,comctl32.dll,ole32.dll,version.dll
1	VirusShare_bd9c9f8ca4d51f0addda08de88e06ef4	psapi.dll,mfc42.dll,msvcrt.dll,kernel32.dll,user32.dll
0	who.exe	cygwin1.dll,cygintl-8.dll,kernel32.dll
0	HCWSETUP.EXE	advapi32.dll,kernel32.dll,gdi32.dll,user32.dll,comctl32.dll,version.dll
1	VirusShare_071005c6a52e5bbf18e72418494cb432	kernel32.dll,advapi32.dll,oleaut32.dll,urlmon.dll,user32.dll,wsock32.dll
1	2018-04-15 19_05_16_60.exe	mscoree.dll
1	VirusShare_80fbc8cddd3f8b037d29c75fdac2e0f7	wininet.dll,kernel32.dll,user32.dll,advapi32.dll
1	VirusShare_a28a5def3c8379fd3be623406cd47781	kernel32.dll,user32.dll,gdi32.dll,shell32.dll,advapi32.dll,comctl32.dll,ole32.dll,version.dll
1	VirusShare_f53cef0613e366fcae6e0d5b3ed56323	kernel32.dll,advapi32.dll,comctl32.dll,comdlg32.dll,gdi32.dll,mpr.dll,ole32.dll,oleaut32.dll,shell32.dll,user32.dll,version.dll,winmm.dll,wsock32.dll
0	IntellisyncSetup.exe	kernel32.dll,user32.dll,gdi32.dll,advapi32.dll,shell32.dll,ole32.dll,oleaut32.dll,shlwapi.dll,oleacc.dll,comctl32.dll,msi.dll,msvcp60.dll,msvcrt.dll
0	mac2unix.exe	cygwin1.dll,cygintl-8.dll,kernel32.dll
1	VirusShare_08f52095c19faf153a03adf8fdfaa1df	advapi32.dll,comdlg32.dll,crypt32.dll,setupapi.dll,user32.dll,gdi32.dll,samlib.dll,kernel32.dll,shell32.dll
0	Camera.exe	advapi32.dll,kernel32.dll,msvcrt.dll,wincorlib.dll,ole32.dll,api-ms-win-core-winrt-error-l1-1-0.dll,api-ms-win-core-winrt-error-l1-1-1.dll,api-ms-win-core-winrt-string-l1-1-0.dll,api-ms-win-core-winrt-l1-1-0.dll
1	VirusShare_1d232ffbb3c106e90ac49b9e166ea920	kernel32.dll,user32.dll,advapi32.dll,oleaut32.dll,kernel32.dll,advapi32.dll,kernel32.dll,version.dll,gdi32.dll,user32.dll,kernel32.dll,oleaut32.dll,ole32.dll,oleaut32.dll,comctl32.dll,shell32.dll,wininet.dll,urlmon.dll,shell32.dll,kernel32.dll
0	planarity.exe	cygplanarity-0.dll,cygwin1.dll,kernel32.dll
1	VirusShare_509a1adf9539a1908e2084558240d337	kernel32.dll,advapi32.dll,comctl32.dll,comdlg32.dll,gdi32.dll,mpr.dll,ole32.dll,oleaut32.dll,psapi.dll,shell32.dll,user32.dll,userenv.dll,version.dll,wininet.dll,winmm.dll,wsock32.dll
1	2020-02-17T21_09_26+00_00_111796.exe	kernel32.dll,advapi32.dll,comctl32.dll,gdi32.dll,ole32.dll,oleaut32.dll,psapi.dll,shell32.dll,urlmon.dll,user32.dll,wininet.dll,winmm.dll,wsock32.dll
1	VirusShare_0e36fa7d649d0ee3afdc3dba2fea8d72	kernel32.dll
0	Recognition_localities.exe	opencv_core2410.dll,opencv_highgui2410.dll,opencv_imgproc2410.dll,msvcp120.dll,msvcr120.dll,kernel32.dll
1	2018-12-25T06_07_04-06_00_17393.exe	kernel32.dll
1	VirusShare_256a97d2716939d9309cfa6a5267fe7d	msvbvm60.dll 
1	2019-03-05T08_24_08+00_00_29227.exe	kernel32.dll,msvcrt.dll
1	VirusShare_9d7fa8b38148111f2651b8cacafad38a	kernel32.dll,ws2_32.dll
1	VirusShare_0a3e251f13e0b95a1b5a05dbe4b0f056	kernel32.dll,user32.dll,advapi32.dll,kernel32.dll,user32.dll,wsock32.dll
1	VirusShare_21283ae64f0227c8dae5256ae715b3aa	msvcrt.dll,ole32.dll,kernel32.dll,comctl32.dll,user32.dll
1	2018-12-09T13_37_18-06_00_15914.exe	kernel32.dll,msvbvm60.dll,oleaut32.dll,kernel32.dll
1	VirusShare_062f395841ab468cc96e5f292beefaa3	kernel32.dll,kernel32.dll,user32.dll,advapi32.dll,oleaut32.dll,kernel32.dll,kernel32.dll,user32.dll,kernel32.dll,oleaut32.dll,shfolder.dll
1	VirusShare_b37f49c6e1c762d5d09ba2b05da92fca	kernel32.dll,user32.dll,advapi32.dll,oleaut32.dll,kernel32.dll,advapi32.dll,kernel32.dll,version.dll,gdi32.dll,user32.dll,kernel32.dll,oleaut32.dll,comctl32.dll,winspool.drv,shell32.dll,comdlg32.dll,shfolder.dll
1	VirusShare_0e382bdf4754f0e279d8976538f52ef8	kernel32.dll,advapi32.dll,comctl32.dll,comdlg32.dll,gdi32.dll,shell32.dll,user32.dll
1	2018-10-30T16_23_45-05_00_11354.exe	mscoree.dll
1	VirusShare_c6cd7c0a645558d212cd04679c7808ec	kernel32.dll,user32.dll,advapi32.dll,oleaut32.dll,kernel32.dll,advapi32.dll,kernel32.dll,version.dll,gdi32.dll,user32.dll,kernel32.dll,oleaut32.dll,comctl32.dll,winspool.drv,shell32.dll,comdlg32.dll,shfolder.dll
1	VirusShare_3de2c6eecb7ea7ef2648a2b2af292199	kernel32.dll,user32.dll,advapi32.dll,shell32.dll,ole32.dll,oleaut32.dll,msvcrt.dll
1	2018-07-12T17_24_34-05_00_1387.exe	shell32.dll,user32.dll,kernel32.dll,gdi32.dll,advapi32.dll
1	VirusShare_5452e8520be2fd1d5214dc835be4275c	msvbvm60.dll
0	git-cmd.exe	kernel32.dll,msvcrt.dll,shell32.dll,shlwapi.dll,user32.dll
0	git-credential-cache.exe	cygwin1.dll,cygiconv-2.dll,cygintl-8.dll,cygz.dll,kernel32.dll
1	VirusShare_3656522e51b9dd28e517294b5d4a5558	user32.dll,kernel32.dll
1	VirusShare_7f5d9c34d5daa79cc73b804beec676d9	kernel32.dll,user32.dll,advapi32.dll,oleaut32.dll,kernel32.dll,kernel32.dll,user32.dll,kernel32.dll,oleaut32.dll
1	VirusShare_09ce7b05be724fda8c0076a5d3fe7ad8	kernel32.dll,msvbvm50.dll
1	2020-02-17T21_09_26+00_00_116968.exe	mscoree.dll
